TIMECREATED;HISPOTYPE
2022-02-23 09:58:39.005;2
2022-02-23 09:58:39.083;27
2022-02-23 09:59:10.242;2
2022-02-23 09:59:10.336;27
2022-02-23 09:59:32.791;2
2022-02-23 09:59:32.869;27
2022-02-23 10:00:03.137;2
2022-02-23 10:00:03.246;27
2022-02-23 10:01:34.832;2
2022-02-23 10:01:34.925;27
2022-02-23 10:01:50.286;2
2022-02-23 10:01:50.395;27
2022-02-23 10:02:06.303;2
2022-02-23 10:03:16.652;27
2022-02-23 10:02:06.412;27
2022-02-23 10:04:35.237;2
2022-02-23 10:04:35.362;27
2022-02-23 10:05:12.162;2
2022-02-23 10:05:12.255;27
2022-02-23 10:05:28.007;2
2022-02-23 10:05:28.101;27
2022-02-23 10:06:34.262;2
2022-02-23 10:06:34.371;27
2022-02-23 10:02:52.822;2
2022-02-23 10:02:52.885;27
2022-02-23 10:07:07.062;2
2022-02-23 10:07:07.171;27
2022-02-23 10:07:43.533;2
2022-02-23 10:03:16.543;2
2022-02-23 10:07:43.596;27
2022-02-23 10:07:50.424;2
2022-02-23 10:07:50.518;27
2022-02-23 10:08:19.880;2
2022-02-23 10:08:19.989;27
2022-02-23 10:08:36.006;2
2022-02-23 09:31:34.954;39
2022-02-23 09:31:43.439;9
2022-02-23 09:31:54.034;8
2022-02-23 09:31:34.938;8
2022-02-23 09:31:54.049;39
2022-02-23 09:31:54.784;11
2022-02-23 09:35:53.084;11
2022-02-23 09:35:53.412;32
2022-02-23 09:35:53.474;9
2022-02-23 09:35:55.615;11
2022-02-23 09:35:59.068;9
2022-02-23 09:36:03.662;11
2022-02-23 09:36:04.084;9
2022-02-23 09:24:06.338;9
2022-02-23 09:24:08.557;9
2022-02-23 09:24:15.323;9
2022-02-23 09:24:17.807;9
2022-02-23 09:24:19.557;11
2022-02-23 09:24:20.089;9
2022-02-23 09:24:23.183;9
2022-02-23 09:24:34.199;9
2022-02-23 09:24:40.012;9
2022-02-23 09:24:40.590;11
2022-02-23 09:24:42.059;11
2022-02-23 09:24:45.544;9
2022-02-23 09:24:47.294;9
2022-02-23 09:24:31.012;11
2022-02-23 09:24:50.669;11
2022-02-23 09:25:15.953;11
2022-02-23 09:25:21.703;11
2022-02-23 09:25:24.172;11
2022-02-23 09:25:31.954;9
2022-02-23 09:25:45.659;11
2022-02-23 09:25:46.190;9
2022-02-23 09:36:08.225;9
2022-02-23 09:36:12.209;11
2022-02-23 09:36:14.600;9
2022-02-23 09:36:21.647;11
2022-02-23 09:36:09.209;11
2022-02-23 09:36:39.866;11
2022-02-23 09:36:47.913;11
2022-02-23 09:36:49.835;32
2022-02-23 09:36:49.882;9
2022-02-23 09:36:52.803;11
2022-02-23 09:36:54.757;8
2022-02-23 09:36:55.850;11
2022-02-23 09:37:03.694;11
2022-02-23 09:37:13.960;9
2022-02-23 09:37:16.117;11
2022-02-23 09:37:21.523;11
2022-02-23 09:37:21.554;9
2022-02-23 09:37:25.476;11
2022-02-23 09:37:29.726;11
2022-02-23 09:37:13.913;32
2022-02-23 09:37:33.695;32
2022-02-23 09:37:33.742;9
2022-02-23 09:37:43.977;11
2022-02-23 09:37:44.227;11
2022-02-23 09:37:52.618;11
2022-02-23 09:24:56.732;11
2022-02-23 09:25:00.967;9
2022-02-23 09:25:04.858;11
2022-02-23 09:25:05.265;9
2022-02-23 09:25:07.452;11
2022-02-23 09:25:09.452;9
2022-02-23 09:28:34.720;39
2022-02-23 09:28:34.798;11
2022-02-23 09:28:44.049;9
2022-02-23 09:28:45.549;9
2022-02-23 09:28:46.236;11
2022-02-23 09:28:55.222;11
2022-02-23 09:29:00.206;8
2022-02-23 09:29:00.222;39
2022-02-23 09:29:01.113;9
2022-02-23 09:29:05.347;11
2022-02-23 09:29:13.192;11
2022-02-23 09:29:22.068;11
2022-02-23 09:29:22.474;11
2022-02-23 09:29:29.881;9
2022-02-23 09:28:33.048;9
2022-02-23 09:29:31.287;11
2022-02-23 09:29:40.304;11
2022-02-23 09:28:34.704;8
2022-02-23 09:29:48.961;11
2022-02-23 09:31:57.581;32
2022-02-23 09:34:08.170;9
2022-02-23 09:34:07.186;11
2022-02-23 09:34:14.514;9
2022-02-23 09:34:16.358;11
2022-02-23 09:34:22.359;9
2022-02-23 09:34:25.593;11
2022-02-23 09:34:26.218;11
2022-02-23 09:34:34.375;11
2022-02-23 09:34:35.282;11
2022-02-23 09:38:07.353;11
2022-02-23 09:38:15.369;11
2022-02-23 09:37:57.884;11
2022-02-23 09:38:20.822;32
2022-02-23 09:38:20.869;9
2022-02-23 09:38:21.197;9
2022-02-23 09:37:57.962;32
2022-02-23 09:37:58.009;9
2022-02-23 09:38:24.103;11
2022-02-23 09:38:28.150;11
2022-02-23 09:38:37.041;11
2022-02-23 09:38:38.151;11
2022-02-23 09:34:50.721;11
2022-02-23 09:34:51.408;11
2022-02-23 09:34:52.002;11
2022-02-23 09:34:59.190;11
2022-02-23 09:35:02.050;9
2022-02-23 09:35:06.597;9
2022-02-23 09:35:16.676;11
2022-02-23 09:35:18.676;9
2022-02-23 09:35:27.348;11
2022-02-23 09:35:27.848;11
2022-02-23 09:35:36.646;11
2022-02-23 09:35:37.412;12
2022-02-23 09:35:37.474;13
2022-02-23 09:35:37.599;11
2022-02-23 09:34:37.001;9
2022-02-23 09:39:48.013;18
2022-02-23 09:36:07.615;9
2022-02-23 09:36:54.772;39
2022-02-23 09:38:59.433;32
2022-02-23 09:38:59.480;9
2022-02-23 09:39:04.074;11
2022-02-23 09:39:14.012;11
2022-02-23 09:39:14.981;11
2022-02-23 09:39:20.481;11
2022-02-23 09:39:24.122;11
2022-02-23 09:39:25.434;32
2022-02-23 09:25:48.737;9
2022-02-23 09:25:53.878;11
2022-02-23 09:25:58.300;11
2022-02-23 09:25:58.566;11
2022-02-23 09:26:04.129;9
2022-02-23 09:26:06.551;11
2022-02-23 09:29:49.711;11
2022-02-23 09:29:57.727;9
2022-02-23 09:29:57.821;11
2022-02-23 09:30:06.634;12
2022-02-23 09:30:06.696;13
2022-02-23 09:30:20.088;9
2022-02-23 09:30:36.418;11
2022-02-23 09:37:53.915;9
2022-02-23 09:39:25.481;9
2022-02-23 09:39:34.825;8
2022-02-23 09:39:34.841;39
2022-02-23 09:39:45.904;11
2022-02-23 09:39:46.670;32
2022-02-23 09:39:46.732;9
2022-02-23 09:26:08.395;11
2022-02-23 09:26:25.537;11
2022-02-23 09:26:17.568;8
2022-02-23 09:26:17.583;39
2022-02-23 09:26:23.568;11
2022-02-23 09:26:27.443;11
2022-02-23 09:26:36.491;11
2022-02-23 09:26:44.257;9
2022-02-23 09:26:58.790;9
2022-02-23 09:26:59.884;11
2022-02-23 09:27:04.118;11
2022-02-23 09:27:05.290;9
2022-02-23 09:27:09.791;11
2022-02-23 09:30:37.277;11
2022-02-23 09:30:42.543;9
2022-02-23 09:30:45.278;11
2022-02-23 09:31:09.420;9
2022-02-23 09:31:13.030;11
2022-02-23 09:31:13.233;9
2022-02-23 09:31:23.672;11
2022-02-23 09:31:32.204;9
2022-02-23 09:32:03.347;11
2022-02-23 09:31:57.643;9
2022-02-23 09:32:03.409;8
2022-02-23 09:32:02.316;9
2022-02-23 09:32:03.441;39
2022-02-23 09:32:08.926;9
2022-02-23 09:32:10.254;9
2022-02-23 09:32:02.612;9
2022-02-23 09:32:20.317;11
2022-02-23 09:32:22.505;32
2022-02-23 09:32:22.552;9
2022-02-23 09:32:25.411;9
2022-02-23 09:32:28.927;11
2022-02-23 09:32:39.209;9
2022-02-23 09:32:39.647;11
2022-02-23 09:32:39.678;9
2022-02-23 09:32:47.116;9
2022-02-23 09:32:52.351;9
2022-02-23 09:27:11.666;11
2022-02-23 09:27:14.885;11
2022-02-23 09:27:18.760;9
2022-02-23 09:27:20.979;11
2022-02-23 09:27:26.448;11
2022-02-23 09:27:32.433;11
2022-02-23 09:27:53.451;11
2022-02-23 09:27:54.716;11
2022-02-23 09:28:02.326;11
2022-02-23 09:28:03.545;11
2022-02-23 09:28:08.014;11
2022-02-23 09:28:17.984;11
2022-02-23 09:28:20.156;11
2022-02-23 09:28:28.188;11
2022-02-23 09:33:00.914;11
2022-02-23 09:33:05.743;9
2022-02-23 09:33:05.805;9
2022-02-23 09:33:09.040;11
2022-02-23 09:33:10.931;32
2022-02-23 09:33:10.978;9
2022-02-23 09:33:11.337;9
2022-02-23 09:33:11.462;11
2022-02-23 09:33:23.416;9
2022-02-23 09:32:55.555;9
2022-02-23 09:33:34.183;9
2022-02-23 09:33:38.793;9
2022-02-23 09:33:41.918;9
2022-02-23 09:33:43.293;11
2022-02-23 09:33:44.387;11
2022-02-23 09:33:50.903;9
2022-02-23 09:33:26.776;9
2022-02-23 09:33:28.557;11
2022-02-23 09:33:51.872;11
2022-02-23 09:33:53.747;11
2022-02-23 09:34:00.076;9
2022-02-23 09:45:56.834;11
2022-02-23 09:45:58.303;11
2022-02-23 09:46:04.944;11
2022-02-23 09:46:12.460;9
2022-02-23 09:46:16.086;9
2022-02-23 09:46:24.430;9
2022-02-23 09:46:26.899;9
2022-02-23 09:46:33.868;11
2022-02-23 09:51:46.703;11
2022-02-23 09:52:02.237;9
2022-02-23 09:52:05.034;11
2022-02-23 09:52:14.144;11
2022-02-23 09:52:15.050;9
2022-02-23 09:52:25.770;12
2022-02-23 09:52:25.817;13
2022-02-23 09:52:27.411;11
2022-02-23 09:40:23.656;19
2022-02-23 09:40:23.672;19
2022-02-23 09:40:23.750;19
2022-02-23 09:40:23.844;19
2022-02-23 09:40:23.937;19
2022-02-23 09:40:24.015;19
2022-02-23 09:40:24.109;19
2022-02-23 09:40:24.187;19
2022-02-23 09:40:24.234;19
2022-02-23 09:40:24.265;19
2022-02-23 09:40:24.297;19
2022-02-23 09:40:24.312;19
2022-02-23 09:40:24.343;19
2022-02-23 09:40:24.390;19
2022-02-23 09:47:57.390;11
2022-02-23 09:48:01.812;9
2022-02-23 09:48:07.531;11
2022-02-23 09:48:10.719;9
2022-02-23 09:48:11.907;9
2022-02-23 09:48:22.657;11
2022-02-23 09:48:23.095;11
2022-02-23 09:48:25.533;9
2022-02-23 10:03:55.656;9
2022-02-23 10:03:57.953;11
2022-02-23 10:04:04.703;9
2022-02-23 10:04:09.657;9
2022-02-23 10:04:10.094;32
2022-02-23 09:54:43.689;11
2022-02-23 09:54:46.002;9
2022-02-23 09:54:52.737;11
2022-02-23 09:55:02.035;11
2022-02-23 09:55:02.628;9
2022-02-23 09:55:03.441;9
2022-02-23 09:55:05.660;9
2022-02-23 09:55:18.395;9
2022-02-23 09:55:18.676;9
2022-02-23 09:55:24.239;11
2022-02-23 09:54:37.892;11
2022-02-23 09:55:29.240;37
2022-02-23 09:55:29.240;36
2022-02-23 09:55:29.255;9
2022-02-23 09:54:41.048;9
2022-02-23 09:46:43.744;11
2022-02-23 09:46:44.588;9
2022-02-23 09:46:49.510;9
2022-02-23 09:46:52.166;11
2022-02-23 09:46:58.182;9
2022-02-23 10:02:15.647;11
2022-02-23 10:02:16.944;11
2022-02-23 10:02:20.804;11
2022-02-23 10:02:32.289;11
2022-02-23 10:02:34.508;9
2022-02-23 10:02:11.600;11
2022-02-23 09:53:08.961;9
2022-02-23 09:53:17.915;9
2022-02-23 09:53:21.040;11
2022-02-23 09:46:36.181;9
2022-02-23 09:53:26.040;9
2022-02-23 09:53:30.135;11
2022-02-23 09:52:41.724;9
2022-02-23 09:53:32.588;9
2022-02-23 09:53:44.151;11
2022-02-23 09:52:52.725;11
2022-02-23 09:53:57.043;9
2022-02-23 09:53:58.246;11
2022-02-23 09:54:07.013;11
2022-02-23 09:54:08.138;11
2022-02-23 09:54:09.325;9
2022-02-23 09:39:49.060;19
2022-02-23 09:39:49.107;19
2022-02-23 09:39:49.201;19
2022-02-23 09:39:49.263;19
2022-02-23 09:39:49.373;19
2022-02-23 09:39:49.451;19
2022-02-23 09:39:49.513;19
2022-02-23 09:39:49.560;19
2022-02-23 09:39:49.576;19
2022-02-23 09:39:49.592;18
2022-02-23 09:39:49.623;19
2022-02-23 09:39:49.654;19
2022-02-23 09:39:54.795;11
2022-02-23 09:39:59.155;9
2022-02-23 09:39:59.670;18
2022-02-23 09:41:15.628;9
2022-02-23 09:41:22.784;9
2022-02-23 09:41:23.659;11
2022-02-23 09:41:27.503;9
2022-02-23 09:41:28.175;9
2022-02-23 09:41:32.894;11
2022-02-23 09:41:46.723;9
2022-02-23 09:41:47.239;9
2022-02-23 09:55:31.881;9
2022-02-23 09:55:32.099;11
2022-02-23 09:55:32.287;11
2022-02-23 09:55:34.287;9
2022-02-23 09:55:34.975;11
2022-02-23 09:55:41.241;11
2022-02-23 09:55:30.631;9
2022-02-23 09:55:44.194;11
2022-02-23 09:55:48.007;9
2022-02-23 09:55:49.960;9
2022-02-23 09:55:50.101;9
2022-02-23 09:39:59.733;19
2022-02-23 09:39:59.811;19
2022-02-23 09:39:59.920;19
2022-02-23 09:39:59.998;19
2022-02-23 09:40:00.108;19
2022-02-23 09:40:00.155;19
2022-02-23 09:40:00.202;19
2022-02-23 09:40:00.295;19
2022-02-23 09:40:00.373;19
2022-02-23 09:40:00.452;19
2022-02-23 09:40:00.545;19
2022-02-23 09:40:00.623;19
2022-02-23 09:41:59.630;11
2022-02-23 09:42:02.912;11
2022-02-23 09:42:07.740;11
2022-02-23 09:42:11.803;11
2022-02-23 09:42:23.898;11
2022-02-23 09:42:30.414;9
2022-02-23 09:42:32.101;11
2022-02-23 09:42:50.149;11
2022-02-23 09:42:51.899;11
2022-02-23 09:42:55.931;9
2022-02-23 09:57:44.985;9
2022-02-23 09:57:43.532;11
2022-02-23 09:57:46.548;12
2022-02-23 09:57:43.844;11
2022-02-23 09:57:46.595;13
2022-02-23 09:57:49.064;9
2022-02-23 09:57:58.111;9
2022-02-23 09:40:00.670;19
2022-02-23 09:40:00.702;19
2022-02-23 09:40:00.717;19
2022-02-23 09:40:00.748;19
2022-02-23 09:40:00.811;19
2022-02-23 09:40:00.889;19
2022-02-23 09:40:00.983;19
2022-02-23 09:40:01.077;19
2022-02-23 09:40:01.155;19
2022-02-23 09:40:01.202;18
2022-02-23 09:40:01.248;19
2022-02-23 09:40:01.280;19
2022-02-23 09:40:01.311;12
2022-02-23 09:47:08.324;11
2022-02-23 09:47:10.761;11
2022-02-23 09:47:10.886;9
2022-02-23 09:47:19.668;11
2022-02-23 09:47:01.073;11
2022-02-23 09:47:31.357;9
2022-02-23 09:47:33.638;9
2022-02-23 09:40:24.437;19
2022-02-23 09:40:24.468;19
2022-02-23 09:40:24.500;19
2022-02-23 09:40:24.515;19
2022-02-23 09:40:24.547;19
2022-02-23 09:40:24.578;19
2022-02-23 09:40:24.625;19
2022-02-23 09:40:24.656;19
2022-02-23 09:40:24.672;19
2022-02-23 09:40:24.703;19
2022-02-23 09:40:24.750;19
2022-02-23 09:40:24.797;19
2022-02-23 09:40:24.828;19
2022-02-23 09:40:35.500;19
2022-02-23 09:40:35.532;19
2022-02-23 09:40:35.547;19
2022-02-23 09:40:35.578;19
2022-02-23 09:40:35.610;19
2022-02-23 09:40:44.266;9
2022-02-23 09:40:47.735;9
2022-02-23 09:40:51.407;11
2022-02-23 09:40:35.453;19
2022-02-23 09:40:35.485;19
2022-02-23 09:58:25.848;11
2022-02-23 09:58:26.426;9
2022-02-23 09:58:29.504;9
2022-02-23 09:58:36.067;11
2022-02-23 09:58:37.661;11
2022-02-23 09:58:39.193;9
2022-02-23 09:58:42.787;11
2022-02-23 09:59:25.384;9
2022-02-23 09:59:27.150;11
2022-02-23 09:59:33.103;9
2022-02-23 09:59:41.354;11
2022-02-23 09:59:49.417;11
2022-02-23 09:59:55.308;11
2022-02-23 10:00:00.340;9
2022-02-23 10:00:01.793;11
2022-02-23 10:00:03.481;9
2022-02-23 10:00:05.325;11
2022-02-23 10:00:05.950;11
2022-02-23 10:00:07.090;9
2022-02-23 10:00:10.950;11
2022-02-23 09:40:24.859;19
2022-02-23 09:40:24.875;18
2022-02-23 09:40:24.906;19
2022-02-23 09:40:24.937;19
2022-02-23 09:40:24.969;19
2022-02-23 09:40:25.000;19
2022-02-23 09:40:25.015;19
2022-02-23 09:40:25.453;32
2022-02-23 09:40:25.500;9
2022-02-23 09:42:58.181;11
2022-02-23 09:43:00.275;11
2022-02-23 09:43:16.120;9
2022-02-23 09:43:13.245;11
2022-02-23 09:43:16.463;11
2022-02-23 09:43:19.854;11
2022-02-23 09:43:20.964;9
2022-02-23 09:43:28.589;11
2022-02-23 09:43:35.699;9
2022-02-23 09:43:50.044;9
2022-02-23 09:49:07.489;9
2022-02-23 09:49:17.411;11
2022-02-23 09:49:18.489;11
2022-02-23 09:49:21.458;9
2022-02-23 09:49:27.803;11
2022-02-23 09:49:29.990;9
2022-02-23 09:49:35.241;9
2022-02-23 09:49:35.303;9
2022-02-23 09:49:35.959;11
2022-02-23 09:49:43.929;11
2022-02-23 09:49:48.085;8
2022-02-23 10:04:10.141;9
2022-02-23 10:04:12.923;11
2022-02-23 10:04:21.720;9
2022-02-23 10:04:32.908;11
2022-02-23 10:04:34.565;9
2022-02-23 10:04:35.502;9
2022-02-23 10:04:40.972;11
2022-02-23 10:04:47.691;11
2022-02-23 10:04:56.270;11
2022-02-23 10:04:58.098;11
2022-02-23 10:04:58.192;32
2022-02-23 09:56:15.915;11
2022-02-23 09:55:57.961;11
2022-02-23 09:56:16.603;9
2022-02-23 09:56:07.212;9
2022-02-23 09:56:15.400;9
2022-02-23 09:40:01.389;13
2022-02-23 09:40:01.436;18
2022-02-23 09:40:01.514;19
2022-02-23 09:40:01.624;9
2022-02-23 09:40:11.905;18
2022-02-23 09:40:11.983;19
2022-02-23 10:01:18.909;9
2022-02-23 10:01:19.831;9
2022-02-23 10:01:25.409;11
2022-02-23 10:01:26.425;11
2022-02-23 10:01:34.441;11
2022-02-23 10:01:35.097;9
2022-02-23 10:01:35.379;11
2022-02-23 10:01:40.973;9
2022-02-23 10:01:41.770;9
2022-02-23 10:01:49.880;11
2022-02-23 10:01:50.536;9
2022-02-23 10:01:57.974;9
2022-02-23 10:01:58.959;11
2022-02-23 10:02:06.647;9
2022-02-23 10:02:06.741;9
2022-02-23 10:02:08.225;11
2022-02-23 09:54:09.544;9
2022-02-23 09:54:14.904;9
2022-02-23 09:54:22.639;9
2022-02-23 09:54:23.920;11
2022-02-23 09:54:25.077;9
2022-02-23 09:54:29.905;11
2022-02-23 09:54:32.656;9
2022-02-23 09:54:37.204;9
2022-02-23 09:40:34.563;19
2022-02-23 09:40:34.375;18
2022-02-23 09:40:34.641;19
2022-02-23 09:40:34.735;19
2022-02-23 09:40:34.485;19
2022-02-23 09:40:34.813;19
2022-02-23 09:40:34.828;19
2022-02-23 09:40:34.860;19
2022-02-23 09:40:34.891;19
2022-02-23 09:40:34.938;19
2022-02-23 09:40:34.985;19
2022-02-23 09:40:35.016;19
2022-02-23 09:40:35.032;19
2022-02-23 09:40:35.063;19
2022-02-23 09:40:35.125;19
2022-02-23 09:40:35.141;19
2022-02-23 09:40:35.172;19
2022-02-23 09:40:35.188;19
2022-02-23 09:40:35.203;19
2022-02-23 09:40:35.250;19
2022-02-23 09:40:35.282;19
2022-02-23 09:56:16.947;9
2022-02-23 09:56:17.775;11
2022-02-23 09:56:33.651;11
2022-02-23 09:56:33.964;9
2022-02-23 09:56:35.339;9
2022-02-23 09:56:35.901;9
2022-02-23 09:57:59.877;11
2022-02-23 09:58:01.361;9
2022-02-23 09:58:07.737;9
2022-02-23 09:58:10.534;11
2022-02-23 09:58:12.331;9
2022-02-23 09:58:16.675;9
2022-02-23 09:58:17.769;11
2022-02-23 09:58:19.363;11
2022-02-23 09:58:23.785;9
2022-02-23 09:44:04.857;9
2022-02-23 09:43:56.966;9
2022-02-23 09:44:13.842;9
2022-02-23 09:44:15.342;9
2022-02-23 09:44:15.483;11
2022-02-23 09:44:15.655;11
2022-02-23 09:44:21.265;9
2022-02-23 09:44:02.060;9
2022-02-23 10:02:40.650;9
2022-02-23 10:02:50.760;9
2022-02-23 10:02:53.072;9
2022-02-23 10:02:57.213;11
2022-02-23 10:03:05.073;9
2022-02-23 10:03:05.276;9
2022-02-23 10:03:06.589;11
2022-02-23 10:03:07.949;11
2022-02-23 10:03:16.402;11
2022-02-23 10:03:16.793;9
2022-02-23 10:03:22.903;9
2022-02-23 10:03:27.278;12
2022-02-23 10:03:27.419;13
2022-02-23 10:03:35.716;9
2022-02-23 10:03:45.155;11
2022-02-23 10:03:46.499;9
2022-02-23 10:03:49.999;11
2022-02-23 10:03:54.843;11
2022-02-23 09:49:48.117;39
2022-02-23 09:49:50.945;11
2022-02-23 09:49:53.070;9
2022-02-23 09:49:59.539;9
2022-02-23 09:50:00.477;11
2022-02-23 09:50:05.149;9
2022-02-23 09:52:28.098;9
2022-02-23 09:56:42.386;11
2022-02-23 09:56:44.136;9
2022-02-23 09:56:50.246;9
2022-02-23 09:56:50.465;9
2022-02-23 09:56:51.106;11
2022-02-23 09:56:51.762;9
2022-02-23 09:56:52.153;11
2022-02-23 09:56:59.325;9
2022-02-23 09:57:00.857;11
2022-02-23 09:57:09.326;9
2022-02-23 09:57:13.576;9
2022-02-23 09:57:14.592;9
2022-02-23 09:57:19.499;11
2022-02-23 09:57:26.765;9
2022-02-23 09:57:27.562;11
2022-02-23 09:57:27.968;11
2022-02-23 09:57:30.046;9
2022-02-23 09:57:30.515;9
2022-02-23 09:57:32.031;9
2022-02-23 09:57:33.250;9
2022-02-23 09:57:35.641;11
2022-02-23 09:57:35.844;11
2022-02-23 09:40:54.814;9
2022-02-23 09:40:55.798;9
2022-02-23 09:41:00.377;11
2022-02-23 09:41:11.018;9
2022-02-23 09:41:15.534;32
2022-02-23 09:41:15.534;37
2022-02-23 09:41:15.550;36
2022-02-23 09:44:24.624;11
2022-02-23 09:44:25.687;11
2022-02-23 09:44:29.218;9
2022-02-23 09:44:35.688;11
2022-02-23 09:44:39.844;8
2022-02-23 09:44:39.860;39
2022-02-23 09:44:47.329;9
2022-02-23 09:44:50.204;11
2022-02-23 09:44:50.236;9
2022-02-23 09:44:55.627;9
2022-02-23 09:45:03.768;11
2022-02-23 09:45:04.174;11
2022-02-23 09:45:09.096;9
2022-02-23 09:45:12.081;11
2022-02-23 09:45:12.753;11
2022-02-23 09:50:19.353;11
2022-02-23 09:50:26.557;11
2022-02-23 09:50:12.056;9
2022-02-23 09:50:27.854;11
2022-02-23 09:50:12.462;9
2022-02-23 09:50:33.292;9
2022-02-23 09:50:18.072;11
2022-02-23 09:58:46.615;11
2022-02-23 09:59:03.398;11
2022-02-23 09:58:47.943;9
2022-02-23 09:59:02.679;9
2022-02-23 09:59:03.710;9
2022-02-23 09:59:10.570;9
2022-02-23 09:59:12.695;11
2022-02-23 09:59:18.665;11
2022-02-23 09:59:19.336;9
2022-02-23 09:59:22.180;11
2022-02-23 09:59:24.962;9
2022-02-23 09:40:35.344;19
2022-02-23 09:40:35.360;19
2022-02-23 09:40:35.391;19
2022-02-23 09:40:35.422;19
2022-02-23 09:40:35.313;19
2022-02-23 09:48:52.034;9
2022-02-23 09:48:52.128;9
2022-02-23 09:48:52.534;11
2022-02-23 09:48:30.674;11
2022-02-23 09:48:52.613;11
2022-02-23 09:48:53.066;8
2022-02-23 09:48:53.081;39
2022-02-23 09:48:32.955;9
2022-02-23 09:48:39.096;9
2022-02-23 09:49:00.395;11
2022-02-23 09:49:00.691;11
2022-02-23 10:00:26.248;9
2022-02-23 10:00:26.326;9
2022-02-23 10:00:41.218;8
2022-02-23 10:00:41.234;39
2022-02-23 10:00:42.359;11
2022-02-23 10:00:44.656;11
2022-02-23 10:00:45.968;32
2022-02-23 10:00:46.062;9
2022-02-23 10:00:47.625;11
2022-02-23 10:00:49.891;9
2022-02-23 10:00:50.375;11
2022-02-23 10:00:53.485;11
2022-02-23 10:00:56.704;9
2022-02-23 10:00:56.813;11
2022-02-23 10:00:59.751;9
2022-02-23 10:01:13.221;11
2022-02-23 09:39:48.092;19
2022-02-23 09:39:48.592;18
2022-02-23 09:39:48.670;19
2022-02-23 09:39:48.748;19
2022-02-23 09:39:48.842;19
2022-02-23 09:39:48.920;19
2022-02-23 09:39:48.998;19
2022-02-23 09:39:49.029;19
2022-02-23 09:45:23.988;9
2022-02-23 09:45:25.004;12
2022-02-23 09:45:25.066;13
2022-02-23 09:45:29.051;11
2022-02-23 09:45:37.536;11
2022-02-23 09:45:37.927;9
2022-02-23 09:45:38.458;9
2022-02-23 09:45:46.724;11
2022-02-23 09:45:48.177;11
2022-02-23 09:45:52.725;9
2022-02-23 09:45:55.225;9
2022-02-23 09:47:36.560;11
2022-02-23 09:47:37.185;11
2022-02-23 09:47:39.279;9
2022-02-23 09:47:45.608;11
2022-02-23 09:47:46.295;11
2022-02-23 09:47:47.108;9
2022-02-23 09:47:54.937;9
2022-02-23 09:50:34.604;11
2022-02-23 09:50:39.964;9
2022-02-23 09:50:53.278;11
2022-02-23 09:51:01.966;11
2022-02-23 09:51:02.231;11
2022-02-23 09:51:09.763;11
2022-02-23 09:51:11.170;11
2022-02-23 09:51:18.217;11
2022-02-23 09:51:36.843;11
2022-02-23 09:51:37.156;11
2022-02-23 09:51:46.125;11
2022-02-23 09:40:12.062;19
2022-02-23 09:40:12.155;19
2022-02-23 09:40:12.249;19
2022-02-23 09:40:12.358;19
2022-02-23 09:40:12.390;19
2022-02-23 09:40:12.421;19
2022-02-23 09:40:12.499;19
2022-02-23 09:40:12.608;19
2022-02-23 09:40:12.702;19
2022-02-23 09:40:12.796;19
2022-02-23 09:40:12.874;19
2022-02-23 09:40:12.905;18
2022-02-23 09:40:12.952;19
2022-02-23 09:40:23.125;18
2022-02-23 09:40:23.218;19
2022-02-23 09:40:23.281;19
2022-02-23 09:40:23.375;19
2022-02-23 09:40:23.468;19
2022-02-23 09:40:23.547;19
2022-02-23 09:40:23.625;19
2022-02-23 09:45:17.363;2
2022-02-23 09:45:17.441;27
2022-02-23 09:45:37.677;2
2022-02-23 09:45:37.739;27
2022-02-23 09:45:52.521;2
2022-02-23 09:54:09.419;27
2022-02-23 09:55:49.726;2
2022-02-23 09:55:49.804;27
2022-02-23 09:56:16.587;2
2022-02-23 09:56:16.759;27
2022-02-23 09:56:49.871;2
2022-02-23 09:56:49.965;27
2022-02-23 09:49:29.787;2
2022-02-23 09:49:29.850;27
2022-02-23 09:50:12.243;27
2022-02-23 09:52:01.862;2
2022-02-23 09:52:01.955;27
2022-02-23 09:49:52.820;2
2022-02-23 09:52:41.349;2
2022-02-23 09:49:52.929;27
2022-02-23 09:50:12.150;2
2022-02-23 09:57:08.967;2
2022-02-23 09:57:09.092;27
2022-02-23 09:57:32.828;2
2022-02-23 09:57:32.937;27
2022-02-23 09:57:57.658;2
2022-02-23 09:57:57.783;27
2022-02-23 09:58:26.176;2
2022-02-23 09:59:02.444;27
2022-02-23 09:58:26.270;27
2022-02-23 10:00:05.668;2
2022-02-23 09:58:49.318;2
2022-02-23 10:00:05.731;27
2022-02-23 09:58:49.365;27
2022-02-23 10:00:25.873;2
2022-02-23 09:59:02.304;2
2022-02-23 09:34:07.889;35
2022-02-23 09:34:07.904;35
2022-02-23 09:34:07.920;35
2022-02-23 09:34:07.920;35
2022-02-23 09:34:07.936;35
2022-02-23 09:34:07.936;35
2022-02-23 09:34:07.936;35
2022-02-23 09:34:07.951;34
2022-02-23 09:34:07.951;27
2022-02-23 09:36:58.054;43
2022-02-23 09:37:14.976;2
2022-02-23 09:37:15.038;27
2022-02-23 09:37:53.774;27
2022-02-23 09:38:20.713;2
2022-02-23 09:38:20.806;27
2022-02-23 09:40:54.251;2
2022-02-23 09:37:20.632;24
2022-02-23 09:37:53.712;2
2022-02-23 09:45:52.584;27
